id_cliente,nome_cliente,data_servico,veiculo_marca,veiculo_modelo,ano_veiculo,tipo_servico,valor_servico,status_pagamento,satisfacao_cliente
CLI0131,Bruno Almeida,2023-03-18,Kia,Sportage,2017,Suspensão,723.1,Pago,5
CLI0131,Bruno Almeida,2024-04-17,Honda,CR-V,2020,Troca de Óleo,708.41,Pago,2
CLI0131,Bruno Almeida,2022-11-10,Honda,Civic,2019,Revisão,909.69,Pago,5
CLI0131,Bruno Almeida,2022-11-29,Hyundai,Elantra,2015,Suspensão,748.03,Pago,2
CLI0131,Bruno Almeida,2023-03-28,Ford,Focus,2010,Freios,501.92,Pago,3
CLI0131,Bruno Almeida,2023-06-06,Kia,Cerato,2012,Elétrica,497.58,Pago,3
CLI0131,Bruno Almeida,2022-07-31,Hyundai,Creta,2010,Pneus,785.31,Pago,1
CLI0132,Maria Silva,2023-05-18,Chevrolet,S10,2020,Pneus,1188.63,Pago,4
CLI0132,Maria Silva,2024-05-11,Audi,A4,2023,Balanceamento,870.84,Pago,3
CLI0132,Maria Silva,2023-08-02,BMW,Série 3,2011,Elétrica,1320.35,Pendente,4
CLI0132,Maria Silva,2023-01-10,Toyota,Hilux,2021,Pneus,726.48,Pago,4
CLI0132,Maria Silva,2023-05-05,Mercedes-Benz,GLC,2016,Freios,1247.82,Pago,1
CLI0132,Maria Silva,2022-08-14,BMW,X1,2018,Revisão,256.48,Pago,5
CLI0132,Maria Silva,2023-06-03,Toyota,Corolla,2013,Pneus,461.95,Pago,3
CLI0133,Maria Costa,2022-07-23,BMW,Série 3,2012,Pneus,81.16,Pago,1
CLI0133,Maria Costa,2022-02-16,Ford,EcoSport,2020,Revisão,540.66,Pago,4
CLI0133,Maria Costa,2022-09-28,BMW,X3,2020,Freios,1414.68,Pendente,5
CLI0133,Maria Costa,2023-04-15,Honda,Civic,2012,Freios,1202.6,Pago,4
CLI0133,Maria Costa,2024-01-07,BMW,X3,2019,Suspensão,1466.62,Pago,1
CLI0133,Maria Costa,2023-10-18,Kia,Cerato,2023,Pintura,476.56,Pago,2
CLI0133,Maria Costa,2022-03-21,Volkswagen,Polo,2023,Pintura,1454.16,Pago,2
CLI0133,Maria Costa,2022-04-19,Audi,A3,2012,Pintura,612.77,Pago,5
CLI0133,Maria Costa,2023-02-13,Audi,Q5,2012,Motor,1083.11,Pago,4
CLI0133,Maria Costa,2023-06-16,Audi,A4,2019,Suspensão,975.25,Pago,1
CLI0133,Maria Costa,2022-08-26,Chevrolet,S10,2017,Pneus,624.05,Pago,4
CLI0133,Maria Costa,2023-09-03,Ford,Ka,2014,Pintura,172.9,Pago,3
CLI0134,Olivia Martins,2023-08-02,BMW,Série 3,2019,Troca de Óleo,724.62,Pago,4
CLI0134,Olivia Martins,2023-05-24,Audi,Q5,2016,Motor,1216.53,Pago,4
CLI0134,Olivia Martins,2022-03-14,Ford,EcoSport,2013,Alinhamento,985.76,Pago,1
CLI0134,Olivia Martins,2022-12-15,Hyundai,HB20,2022,Alinhamento,1393.58,Pago,1
CLI0134,Olivia Martins,2023-02-20,Toyota,Hilux,2015,Pneus,1028.91,Pago,3
CLI0134,Olivia Martins,2022-08-31,Kia,Cerato,2023,Pintura,1372.95,Pago,3
CLI0134,Olivia Martins,2022-12-02,BMW,Série 1,2016,Balanceamento,1148.82,Pago,5
CLI0134,Olivia Martins,2022-07-19,Mercedes-Benz,GLC,2013,Pneus,737.94,Pago,5
CLI0135,Nuno Vieira,2023-12-31,Audi,A4,2022,Revisão,503.96,Pago,4
CLI0135,Nuno Vieira,2023-04-10,Audi,Q5,2023,Pintura,93.65,Pago,2
CLI0135,Nuno Vieira,2023-07-17,Toyota,RAV4,2022,Motor,542.74,Pago,4
CLI0135,Nuno Vieira,2024-08-15,Hyundai,Elantra,2015,Balanceamento,83.7,Pago,2
CLI0135,Nuno Vieira,2023-02-12,BMW,Série 1,2016,Pneus,1425.6,Pago,4
CLI0135,Nuno Vieira,2023-03-19,Audi,A3,2015,Balanceamento,1444.81,Pago,3
CLI0135,Nuno Vieira,2022-12-12,Ford,Focus,2020,Pintura,307.57,Pago,5
CLI0135,Nuno Vieira,2024-01-21,Toyota,Hilux,2013,Revisão,1371.45,Pago,2
CLI0135,Nuno Vieira,2023-05-04,Volkswagen,Gol,2017,Troca de Óleo,584.55,Pago,3
CLI0135,Nuno Vieira,2023-11-02,Mercedes-Benz,GLC,2011,Freios,827.86,Pago,1
CLI0135,Nuno Vieira,2023-10-11,Chevrolet,S10,2023,Pneus,499.15,Pago,4
CLI0135,Nuno Vieira,2023-02-17,Kia,Rio,2019,Pneus,778.59,Pago,3
CLI0135,Nuno Vieira,2023-04-02,Toyota,Hilux,2017,Revisão,1245.64,Pago,2
CLI0136,Pedro Rodrigues,2024-04-02,Kia,Seltos,2017,Elétrica,885.39,Pago,3
CLI0136,Pedro Rodrigues,2025-02-21,Audi,A4,2021,Alinhamento,617.08,Pago,2
CLI0136,Pedro Rodrigues,2024-06-30,Chevrolet,S10,2019,Suspensão,713.85,Pendente,2
CLI0136,Pedro Rodrigues,2025-04-16,Kia,Sportage,2016,Troca de Óleo,397.56,Pago,3
CLI0136,Pedro Rodrigues,2025-02-03,Hyundai,Elantra,2020,Revisão,1062.16,Pago,2
CLI0136,Pedro Rodrigues,2024-09-18,Mercedes-Benz,Classe C,2015,Revisão,1145.33,Pago,3
CLI0136,Pedro Rodrigues,2024-06-24,Audi,Q3,2014,Pneus,783.79,Pago,1
CLI0136,Pedro Rodrigues,2025-02-14,Audi,Q5,2015,Suspensão,1290.87,Pago,1
CLI0136,Pedro Rodrigues,2024-01-13,Honda,HR-V,2015,Elétrica,752.9,Pago,5
CLI0137,Gabriela Martins,2024-05-23,Audi,Q3,2017,Alinhamento,1270.27,Pago,1
CLI0137,Gabriela Martins,2025-05-31,Honda,HR-V,2014,Revisão,825.25,Pago,1
CLI0137,Gabriela Martins,2025-08-05,Toyota,Yaris,2012,Elétrica,569.23,Pago,1
CLI0137,Gabriela Martins,2025-08-09,Hyundai,Creta,2017,Troca de Óleo,1262.93,Pago,1
CLI0137,Gabriela Martins,2024-10-21,Volkswagen,T-Cross,2010,Balanceamento,56.77,Pago,2
CLI0137,Gabriela Martins,2024-05-30,BMW,Série 3,2013,Revisão,73.26,Pago,1
CLI0137,Gabriela Martins,2024-08-28,Chevrolet,Onix,2013,Revisão,1205.54,Pago,2
CLI0137,Gabriela Martins,2024-03-07,Toyota,RAV4,2018,Revisão,1232.66,Pago,2
CLI0137,Gabriela Martins,2025-06-18,Chevrolet,Cruze,2016,Revisão,386.99,Pago,3
CLI0137,Gabriela Martins,2024-03-13,Toyota,RAV4,2020,Motor,67.37,Pago,2
CLI0137,Gabriela Martins,2023-11-24,Volkswagen,Virtus,2010,Revisão,1333.92,Pago,5
CLI0138,Gabriela Santos,2022-06-28,Hyundai,Creta,2014,Revisão,919.81,Pendente,4
CLI0138,Gabriela Santos,2024-02-08,Ford,Ka,2012,Motor,1468.13,Pago,1
CLI0138,Gabriela Santos,2023-02-22,Toyota,RAV4,2016,Pintura,978.86,Pago,5
CLI0138,Gabriela Santos,2024-03-06,Toyota,Hilux,2010,Balanceamento,1150.46,Pago,2
CLI0138,Gabriela Santos,2023-05-28,Chevrolet,Onix,2010,Freios,593.06,Pago,2
CLI0138,Gabriela Santos,2023-04-04,Chevrolet,Onix,2013,Balanceamento,1483.4,Pago,3
CLI0138,Gabriela Santos,2022-07-31,Volkswagen,Virtus,2020,Troca de Óleo,805.27,Pendente,3
CLI0138,Gabriela Santos,2022-04-09,Chevrolet,Tracker,2015,Pneus,348.44,Pago,2
CLI0139,Sofia Vieira,2025-03-15,Chevrolet,Cruze,2018,Motor,316.14,Pago,1
CLI0139,Sofia Vieira,2024-08-27,Honda,HR-V,2010,Freios,1410.5,Pago,2
CLI0139,Sofia Vieira,2024-12-08,Hyundai,Creta,2013,Pintura,163.34,Pago,3
CLI0139,Sofia Vieira,2023-09-27,Chevrolet,S10,2016,Freios,928.48,Pago,5
CLI0139,Sofia Vieira,2024-07-14,Chevrolet,Tracker,2023,Elétrica,166.02,Pendente,4
CLI0139,Sofia Vieira,2024-05-02,Ford,EcoSport,2017,Suspensão,782.67,Pago,2
CLI0139,Sofia Vieira,2024-08-17,Toyota,RAV4,2016,Revisão,1150.34,Pendente,5
CLI0139,Sofia Vieira,2024-10-13,Ford,Ranger,2014,Suspensão,722.29,Pago,4
CLI0139,Sofia Vieira,2024-11-07,Kia,Seltos,2011,Motor,248.15,Pago,2
CLI0139,Sofia Vieira,2023-10-23,Toyota,Corolla,2023,Pintura,1109.03,Pago,4
CLI0139,Sofia Vieira,2024-06-10,Mercedes-Benz,Classe A,2016,Elétrica,496.33,Pendente,1
CLI0139,Sofia Vieira,2024-06-03,Toyota,Corolla,2016,Balanceamento,285.43,Pago,3
CLI0139,Sofia Vieira,2024-04-02,Hyundai,Tucson,2020,Motor,1059.86,Pago,4
CLI0140,Bruno Ribeiro,2023-11-08,Chevrolet,Cruze,2010,Motor,964.88,Pago,2
CLI0140,Bruno Ribeiro,2023-11-23,Kia,Seltos,2020,Freios,418.72,Pago,2
CLI0140,Bruno Ribeiro,2023-03-13,Honda,Civic,2020,Suspensão,626.62,Pago,1
CLI0140,Bruno Ribeiro,2024-08-12,Chevrolet,Cruze,2012,Suspensão,416.66,Pago,5
CLI0140,Bruno Ribeiro,2025-01-03,Mercedes-Benz,Classe A,2021,Suspensão,1141.07,Pendente,1
CLI0140,Bruno Ribeiro,2023-06-20,Kia,Rio,2023,Freios,440.08,Pago,4
CLI0140,Bruno Ribeiro,2025-02-13,Volkswagen,Gol,2012,Elétrica,52.29,Pago,4
CLI0140,Bruno Ribeiro,2024-08-19,Mercedes-Benz,Classe A,2021,Suspensão,297.42,Pago,2
CLI0140,Bruno Ribeiro,2023-09-19,Audi,Q3,2018,Revisão,703.46,Pago,2
CLI0140,Bruno Ribeiro,2023-09-22,Toyota,Hilux,2022,Pneus,426.06,Pendente,4
CLI0140,Bruno Ribeiro,2024-05-25,Kia,Sportage,2023,Freios,165.72,Pago,1
CLI0140,Bruno Ribeiro,2023-12-09,Honda,CR-V,2010,Balanceamento,390.43,Pago,1
CLI0141,Bruno Santos,2023-12-08,Volkswagen,Gol,2020,Balanceamento,1194.35,Pago,2
CLI0142,Sofia Dias,2023-08-20,Mercedes-Benz,Classe A,2017,Elétrica,1147.52,Pago,3
CLI0142,Sofia Dias,2024-08-26,BMW,X3,2023,Pneus,1414.44,Pago,4
CLI0142,Sofia Dias,2025-04-29,Toyota,Yaris,2023,Motor,1219.09,Pago,4
CLI0142,Sofia Dias,2024-01-02,Toyota,Corolla,2023,Pintura,455.23,Pago,2
CLI0142,Sofia Dias,2024-08-24,Audi,Q5,2018,Suspensão,1007.33,Pago,3
CLI0142,Sofia Dias,2023-08-30,BMW,X1,2022,Motor,1033.0,Pago,4
CLI0142,Sofia Dias,2024-09-25,Kia,Sportage,2015,Suspensão,1411.67,Pendente,4
CLI0142,Sofia Dias,2025-06-17,Honda,Fit,2014,Balanceamento,332.86,Pago,5
CLI0142,Sofia Dias,2025-03-20,Hyundai,HB20,2012,Elétrica,1205.39,Pago,5
CLI0143,Quiteria Melo,2023-11-09,Ford,EcoSport,2011,Elétrica,1010.83,Pago,2
CLI0143,Quiteria Melo,2023-01-09,Honda,Civic,2016,Troca de Óleo,282.34,Pendente,4
CLI0143,Quiteria Melo,2023-05-02,Chevrolet,Tracker,2020,Elétrica,1429.68,Pago,2
CLI0143,Quiteria Melo,2024-01-17,Audi,A3,2022,Motor,1314.31,Pendente,5
CLI0143,Quiteria Melo,2022-09-23,BMW,Série 1,2021,Suspensão,998.18,Pago,4
CLI0143,Quiteria Melo,2023-03-14,Chevrolet,Tracker,2011,Alinhamento,177.14,Pago,5
CLI0143,Quiteria Melo,2023-01-27,Honda,CR-V,2012,Motor,1433.4,Pago,1
CLI0143,Quiteria Melo,2023-06-02,Toyota,Hilux,2023,Suspensão,1470.78,Pago,3
CLI0143,Quiteria Melo,2024-06-13,Ford,Ranger,2011,Suspensão,63.32,Pago,3
CLI0143,Quiteria Melo,2022-12-14,Volkswagen,Polo,2017,Elétrica,263.77,Pago,1
CLI0143,Quiteria Melo,2024-03-23,BMW,X3,2018,Revisão,446.51,Pago,5
CLI0143,Quiteria Melo,2023-11-20,Chevrolet,Cruze,2014,Suspensão,135.28,Pago,2
CLI0143,Quiteria Melo,2023-02-19,Chevrolet,Onix,2023,Freios,1292.33,Pago,3
CLI0143,Quiteria Melo,2024-05-24,Ford,Focus,2018,Suspensão,539.24,Pago,3
CLI0144,Felipe Santos,2025-01-18,Mercedes-Benz,Classe C,2018,Alinhamento,459.43,Pendente,5
CLI0144,Felipe Santos,2025-01-21,Honda,HR-V,2015,Balanceamento,1305.49,Pago,3
CLI0144,Felipe Santos,2025-03-27,Ford,Ranger,2017,Elétrica,472.07,Pago,2
CLI0144,Felipe Santos,2024-07-02,Toyota,Yaris,2021,Balanceamento,197.82,Pago,2
CLI0144,Felipe Santos,2025-01-03,Mercedes-Benz,GLC,2010,Revisão,565.6,Pago,1
CLI0144,Felipe Santos,2024-04-13,Hyundai,Elantra,2019,Suspensão,1456.1,Pago,4
CLI0144,Felipe Santos,2024-08-21,Toyota,Corolla,2013,Suspensão,758.51,Pago,2
CLI0144,Felipe Santos,2025-10-13,Mercedes-Benz,Classe C,2022,Elétrica,1304.1,Pago,3
CLI0144,Felipe Santos,2025-09-22,Audi,A4,2010,Revisão,219.11,Pago,5
CLI0144,Felipe Santos,2024-08-01,Toyota,RAV4,2014,Revisão,1201.8,Pago,4
CLI0144,Felipe Santos,2025-10-05,Mercedes-Benz,Classe A,2019,Freios,194.19,Pago,5
CLI0144,Felipe Santos,2024-06-21,Mercedes-Benz,Classe C,2016,Pintura,1235.32,Pago,5
CLI0144,Felipe Santos,2025-04-28,Honda,Civic,2022,Pneus,1450.24,Pago,2
CLI0145,Quiteria Oliveira,2024-10-03,Ford,Focus,2018,Elétrica,1210.74,Pago,2
CLI0145,Quiteria Oliveira,2024-09-08,Chevrolet,S10,2011,Pintura,422.3,Pago,1
CLI0145,Quiteria Oliveira,2023-06-05,Hyundai,Elantra,2015,Pintura,298.82,Pendente,1
CLI0145,Quiteria Oliveira,2023-10-10,Volkswagen,Gol,2018,Alinhamento,1005.78,Pago,5
CLI0145,Quiteria Oliveira,2024-06-14,BMW,X3,2019,Pintura,790.36,Pago,1
CLI0145,Quiteria Oliveira,2023-09-28,Toyota,Hilux,2012,Alinhamento,1291.32,Pago,2
CLI0145,Quiteria Oliveira,2024-10-06,Hyundai,Creta,2019,Motor,452.22,Pago,4
CLI0145,Quiteria Oliveira,2023-04-15,Hyundai,Elantra,2014,Suspensão,992.16,Pago,4
CLI0145,Quiteria Oliveira,2023-04-24,Volkswagen,T-Cross,2021,Freios,827.06,Pago,3
CLI0145,Quiteria Oliveira,2024-11-07,Chevrolet,Tracker,2019,Pintura,927.17,Pago,2
CLI0145,Quiteria Oliveira,2023-12-18,Mercedes-Benz,GLA,2010,Balanceamento,408.87,Pago,5
CLI0145,Quiteria Oliveira,2023-05-21,Hyundai,Tucson,2011,Motor,978.26,Pago,3
CLI0145,Quiteria Oliveira,2023-11-04,Ford,Ranger,2014,Troca de Óleo,192.02,Pendente,2
CLI0145,Quiteria Oliveira,2024-02-20,Honda,Civic,2012,Pintura,1106.07,Pago,4
CLI0146,Felipe Oliveira,2024-11-13,BMW,X3,2018,Alinhamento,930.83,Pago,2
CLI0146,Felipe Oliveira,2024-04-11,Mercedes-Benz,GLC,2015,Pintura,849.92,Pago,4
CLI0147,Tiago Oliveira,2024-10-12,Ford,Ka,2010,Pintura,1084.17,Pago,2
CLI0147,Tiago Oliveira,2024-03-07,Kia,Rio,2010,Motor,1075.88,Pago,5
CLI0147,Tiago Oliveira,2024-04-17,Audi,Q3,2017,Motor,1207.78,Pago,3
CLI0147,Tiago Oliveira,2024-04-27,Hyundai,Creta,2014,Revisão,1423.81,Pago,3
CLI0147,Tiago Oliveira,2023-05-17,Honda,Civic,2021,Pneus,1420.06,Pago,1
CLI0147,Tiago Oliveira,2023-05-11,Volkswagen,T-Cross,2022,Troca de Óleo,1445.14,Pago,5
CLI0147,Tiago Oliveira,2023-07-03,Audi,Q5,2018,Pintura,1061.93,Pago,5
CLI0147,Tiago Oliveira,2023-08-27,Toyota,RAV4,2021,Pintura,1137.02,Pago,5
CLI0148,Hugo Fernandes,2024-05-22,Toyota,RAV4,2012,Pintura,1360.51,Pago,3
CLI0148,Hugo Fernandes,2023-01-21,Hyundai,Elantra,2010,Suspensão,768.49,Pago,1
CLI0148,Hugo Fernandes,2023-08-19,Chevrolet,Onix,2014,Alinhamento,750.53,Pago,1
CLI0148,Hugo Fernandes,2024-06-14,Kia,Seltos,2013,Alinhamento,1397.21,Pendente,5
CLI0148,Hugo Fernandes,2022-10-13,Audi,Q5,2010,Motor,58.54,Pago,3
CLI0148,Hugo Fernandes,2023-09-04,Honda,Civic,2015,Freios,633.0,Pago,4
CLI0148,Hugo Fernandes,2024-01-23,Chevrolet,Onix,2018,Pintura,1352.84,Pago,4
CLI0148,Hugo Fernandes,2022-09-14,Ford,Ka,2013,Elétrica,623.27,Pago,4
CLI0148,Hugo Fernandes,2023-03-12,Hyundai,Elantra,2011,Elétrica,1001.61,Pago,2
CLI0148,Hugo Fernandes,2023-09-04,Mercedes-Benz,Classe C,2015,Pneus,210.47,Pago,2
CLI0148,Hugo Fernandes,2023-10-16,Mercedes-Benz,Classe A,2010,Freios,1016.0,Pendente,3
CLI0149,Daniel Neves,2023-08-06,Audi,Q5,2022,Freios,521.09,Pago,4
CLI0149,Daniel Neves,2023-10-27,Mercedes-Benz,GLC,2011,Revisão,1199.43,Pago,3
CLI0150,Hugo Neves,2023-11-16,Chevrolet,Onix,2020,Motor,673.01,Pago,1
CLI0150,Hugo Neves,2025-01-20,Audi,A4,2014,Elétrica,169.79,Pago,5
CLI0150,Hugo Neves,2024-04-07,Hyundai,Creta,2013,Alinhamento,1161.76,Pago,2
CLI0150,Hugo Neves,2025-09-15,Mercedes-Benz,GLC,2017,Revisão,1066.66,Pago,2
CLI0150,Hugo Neves,2024-05-14,Kia,Cerato,2013,Revisão,241.83,Pago,2
CLI0150,Hugo Neves,2024-03-31,Mercedes-Benz,Classe C,2019,Pneus,181.86,Pago,4
CLI0150,Hugo Neves,2025-04-23,Volkswagen,Polo,2013,Motor,667.81,Pago,4
CLI0150,Hugo Neves,2025-08-23,Toyota,Yaris,2011,Alinhamento,577.19,Pendente,4
CLI0150,Hugo Neves,2024-07-12,BMW,X1,2012,Troca de Óleo,50.78,Pago,3
CLI0151,Tiago Santos,2024-09-23,Audi,A4,2019,Revisão,674.82,Pago,4
CLI0151,Tiago Santos,2024-12-12,BMW,X3,2011,Revisão,1019.97,Pago,2
CLI0151,Tiago Santos,2024-11-09,BMW,X3,2021,Balanceamento,816.85,Pago,3
CLI0151,Tiago Santos,2024-07-08,Kia,Seltos,2011,Revisão,239.2,Pago,1
CLI0152,Tiago Oliveira,2023-08-29,Chevrolet,S10,2021,Elétrica,1391.98,Pago,5
CLI0153,Nuno Neves,2023-04-06,Volkswagen,T-Cross,2022,Pneus,823.66,Pago,2
CLI0153,Nuno Neves,2022-11-02,Mercedes-Benz,Classe A,2022,Pintura,1463.93,Pago,4
CLI0153,Nuno Neves,2024-01-24,Honda,Fit,2011,Elétrica,657.56,Pendente,5
CLI0153,Nuno Neves,2022-05-12,Ford,Ka,2021,Freios,470.0,Pendente,1
CLI0153,Nuno Neves,2024-03-30,Chevrolet,Cruze,2017,Pintura,1311.87,Pendente,2
CLI0153,Nuno Neves,2023-07-12,Hyundai,Tucson,2018,Suspensão,631.23,Pago,2
CLI0153,Nuno Neves,2022-04-23,Ford,Ranger,2019,Troca de Óleo,1324.77,Pago,4
CLI0153,Nuno Neves,2023-09-17,Hyundai,Elantra,2014,Pneus,479.73,Pago,1
CLI0153,Nuno Neves,2022-10-12,Chevrolet,Onix,2018,Pneus,473.17,Pago,3
CLI0153,Nuno Neves,2022-09-03,Volkswagen,Gol,2020,Pneus,1484.83,Pago,1
CLI0154,Sofia Melo,2025-01-04,BMW,X3,2015,Revisão,1422.32,Pago,3
CLI0155,Kelly Costa,2022-12-27,Mercedes-Benz,Classe A,2015,Troca de Óleo,957.64,Pago,3
CLI0155,Kelly Costa,2023-03-25,Volkswagen,Polo,2014,Troca de Óleo,829.21,Pendente,5
CLI0155,Kelly Costa,2022-11-29,Mercedes-Benz,Classe A,2023,Balanceamento,848.77,Pago,2
CLI0155,Kelly Costa,2023-07-11,Volkswagen,Polo,2019,Suspensão,275.68,Pago,4
CLI0155,Kelly Costa,2023-08-25,Ford,EcoSport,2011,Elétrica,313.19,Pago,2
CLI0155,Kelly Costa,2023-02-22,Kia,Seltos,2021,Freios,988.97,Pago,2
CLI0155,Kelly Costa,2023-02-10,Mercedes-Benz,GLC,2011,Freios,154.47,Pago,4
CLI0155,Kelly Costa,2022-11-23,Hyundai,Creta,2021,Troca de Óleo,924.78,Pago,1
CLI0155,Kelly Costa,2022-12-03,Toyota,Corolla,2012,Pneus,1166.67,Pago,5
CLI0155,Kelly Costa,2022-08-26,Toyota,Corolla,2018,Motor,1286.44,Pago,2
CLI0155,Kelly Costa,2023-12-17,Kia,Seltos,2023,Freios,495.71,Pago,2
CLI0155,Kelly Costa,2022-10-09,Hyundai,Elantra,2020,Pintura,228.46,Pago,1
CLI0156,Gabriela Ribeiro,2023-04-29,Honda,Fit,2012,Troca de Óleo,1372.64,Pago,4
CLI0156,Gabriela Ribeiro,2023-07-29,Ford,Ka,2020,Alinhamento,377.53,Pago,4
CLI0156,Gabriela Ribeiro,2024-06-02,Honda,Fit,2012,Revisão,375.56,Pendente,3
CLI0156,Gabriela Ribeiro,2023-06-30,Honda,CR-V,2011,Motor,1388.81,Pendente,1
CLI0156,Gabriela Ribeiro,2024-03-10,Ford,Ranger,2016,Pintura,535.52,Pago,4
CLI0156,Gabriela Ribeiro,2022-11-30,Volkswagen,Virtus,2015,Revisão,443.09,Pago,3
CLI0156,Gabriela Ribeiro,2023-03-28,Honda,Civic,2023,Freios,1177.79,Pago,2
CLI0156,Gabriela Ribeiro,2023-08-03,Audi,Q5,2023,Revisão,214.09,Pago,3
CLI0156,Gabriela Ribeiro,2022-11-25,Honda,CR-V,2012,Freios,1162.93,Pago,4
CLI0157,Hugo Costa,2025-04-19,Mercedes-Benz,Classe A,2012,Pneus,605.62,Pago,5
CLI0157,Hugo Costa,2025-06-12,Audi,Q3,2016,Revisão,892.4,Pago,5
CLI0157,Hugo Costa,2025-11-23,Chevrolet,Onix,2013,Motor,54.16,Pendente,1
CLI0157,Hugo Costa,2024-12-19,Hyundai,Tucson,2012,Revisão,136.39,Pago,2
CLI0157,Hugo Costa,2024-10-10,Audi,Q3,2023,Pintura,1459.14,Pendente,2
CLI0157,Hugo Costa,2024-07-16,Chevrolet,Onix,2021,Freios,219.99,Pago,2
CLI0157,Hugo Costa,2025-01-03,Toyota,RAV4,2015,Troca de Óleo,1067.03,Pago,1
CLI0158,Maria Rodrigues,2025-02-12,Ford,Focus,2012,Motor,254.85,Pago,1
CLI0158,Maria Rodrigues,2025-01-17,Mercedes-Benz,GLC,2022,Freios,731.16,Pago,5
CLI0158,Maria Rodrigues,2025-05-30,Volkswagen,T-Cross,2016,Motor,693.76,Pago,1
CLI0158,Maria Rodrigues,2024-04-03,Honda,HR-V,2010,Troca de Óleo,926.05,Pago,2
CLI0158,Maria Rodrigues,2023-06-26,Mercedes-Benz,GLA,2020,Elétrica,853.53,Pago,5
CLI0158,Maria Rodrigues,2024-11-09,Volkswagen,Polo,2016,Freios,444.15,Pago,4
CLI0158,Maria Rodrigues,2023-10-21,Chevrolet,Cruze,2019,Troca de Óleo,367.41,Pago,5
CLI0158,Maria Rodrigues,2025-02-23,Honda,Fit,2017,Motor,996.41,Pago,4
CLI0159,João Rocha,2023-06-15,BMW,Série 1,2013,Alinhamento,207.18,Pago,5
CLI0159,João Rocha,2024-03-29,Toyota,Hilux,2014,Freios,835.27,Pago,5
CLI0159,João Rocha,2023-05-02,Volkswagen,Polo,2018,Pneus,975.66,Pago,3
CLI0160,Kelly Oliveira,2023-09-27,Kia,Sportage,2019,Elétrica,116.24,Pago,3
CLI0160,Kelly Oliveira,2022-03-01,BMW,X3,2016,Pintura,332.58,Pago,3
CLI0161,Ana Rocha,2025-07-13,Honda,CR-V,2016,Pintura,196.45,Pago,2
CLI0161,Ana Rocha,2023-08-18,Kia,Seltos,2017,Balanceamento,1309.78,Pago,2
CLI0161,Ana Rocha,2023-12-27,Audi,A3,2020,Revisão,1431.59,Pago,2
CLI0162,Tiago Neves,2024-08-10,Ford,Ranger,2018,Pintura,1488.8,Pago,5
CLI0162,Tiago Neves,2023-08-28,Audi,Q3,2015,Alinhamento,572.46,Pago,4
CLI0162,Tiago Neves,2022-10-23,Mercedes-Benz,GLC,2013,Balanceamento,929.97,Pendente,5
CLI0162,Tiago Neves,2024-06-16,Audi,A3,2022,Troca de Óleo,256.8,Pago,5
CLI0162,Tiago Neves,2022-12-11,Audi,A3,2017,Motor,296.09,Pago,1
CLI0162,Tiago Neves,2023-06-26,Kia,Rio,2015,Revisão,153.14,Pago,4
CLI0162,Tiago Neves,2023-06-04,Audi,A4,2022,Elétrica,992.92,Pago,1
CLI0162,Tiago Neves,2024-04-17,Audi,A3,2015,Alinhamento,631.36,Pago,2
CLI0162,Tiago Neves,2023-12-08,BMW,X3,2015,Revisão,1039.19,Pago,3
CLI0162,Tiago Neves,2024-08-11,Toyota,Corolla,2021,Pneus,1064.63,Pago,2
CLI0162,Tiago Neves,2022-12-29,Volkswagen,T-Cross,2012,Balanceamento,628.96,Pago,4
CLI0162,Tiago Neves,2023-12-30,Honda,CR-V,2017,Elétrica,981.6,Pendente,4
CLI0162,Tiago Neves,2023-01-02,Honda,HR-V,2021,Revisão,1380.32,Pendente,4
CLI0163,Daniel Oliveira,2023-06-20,BMW,X1,2015,Motor,1494.84,Pago,4
CLI0163,Daniel Oliveira,2022-08-30,Volkswagen,T-Cross,2010,Pintura,275.82,Pago,2
CLI0163,Daniel Oliveira,2023-03-28,Kia,Sportage,2019,Suspensão,140.48,Pago,4
CLI0163,Daniel Oliveira,2023-09-01,Chevrolet,Onix,2013,Troca de Óleo,1431.34,Pago,3
CLI0164,Ricardo Pereira,2025-01-22,Ford,Focus,2012,Revisão,447.16,Pago,4
CLI0164,Ricardo Pereira,2024-06-15,Hyundai,Creta,2020,Alinhamento,316.91,Pago,4
CLI0164,Ricardo Pereira,2024-03-28,Volkswagen,Polo,2013,Motor,1415.82,Pago,5
CLI0164,Ricardo Pereira,2025-03-18,Ford,EcoSport,2015,Balanceamento,614.25,Pago,5
CLI0164,Ricardo Pereira,2023-11-02,Honda,HR-V,2015,Motor,70.57,Pago,2
CLI0165,Quiteria Costa,2023-04-06,Honda,Fit,2014,Pintura,1097.31,Pendente,2
CLI0165,Quiteria Costa,2024-02-25,Audi,A3,2010,Pneus,1131.28,Pago,5
CLI0165,Quiteria Costa,2022-11-03,Kia,Seltos,2013,Motor,354.16,Pago,5
CLI0165,Quiteria Costa,2022-05-31,BMW,X3,2010,Alinhamento,1350.15,Pago,1
CLI0165,Quiteria Costa,2024-05-02,Audi,Q5,2016,Suspensão,560.01,Pago,4
CLI0165,Quiteria Costa,2023-11-03,BMW,X1,2012,Elétrica,671.16,Pago,5
CLI0165,Quiteria Costa,2022-10-30,Hyundai,Tucson,2016,Alinhamento,1275.38,Pago,4
CLI0165,Quiteria Costa,2024-02-25,Volkswagen,Gol,2011,Revisão,179.98,Pago,4
